

"Area","Area_Id","Variable_Name","Variable_Id","Year","Value","Symbol","Md"
"Bolivia (Plurinational State of)",68,"Total population",4104,1992,7160.92,"X","","0"
"Bolivia (Plurinational State of)",68,"Total population",4104,1997,7937.458,"X","","0"
"Bolivia (Plurinational State of)",68,"Total population",4104,2002,8742.814,"X","","0"
"Bolivia (Plurinational State of)",68,"Total population",4104,2007,9558.439,"X","","0"
"Bolivia (Plurinational State of)",68,"Total population",4104,2012,10377.676,"X","","0"
"Bolivia (Plurinational State of)",68,"Total population",4104,2017,11192.855,"X","","0"
"Bolivia (Plurinational State of)",68,"Gross Domestic Product (GDP)",4112,1992,5.643867693E9,"X","","0"
"Bolivia (Plurinational State of)",68,"Gross Domestic Product (GDP)",4112,1997,7.925736316E9,"X","","0"
"Bolivia (Plurinational State of)",68,"Gross Domestic Product (GDP)",4112,2002,7.90548515E9,"X","","0"
"Bolivia (Plurinational State of)",68,"Gross Domestic Product (GDP)",4112,2007,1.3120084507E10,"X","","0"
"Bolivia (Plurinational State of)",68,"Gross Domestic Product (GDP)",4112,2012,2.7084497483E10,"X","","0"
"Bolivia (Plurinational State of)",68,"Gross Domestic Product (GDP)",4112,2017,3.7508683068E10,"X","","0"
"Bolivia (Plurinational State of)",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,0.267797751,"E","","0"
"Bolivia (Plurinational State of)",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,0.3195676275,"E","","0"
"Bolivia (Plurinational State of)",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,0.3481522542,"E","","0"
"Bolivia (Plurinational State of)",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,0.3612800479,"E","","0"
"Bolivia (Plurinational State of)",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,0.3637630662,"I","","0"
"Bolivia (Plurinational State of)",68,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.3637630662,"I","","0"
"Bolivia (Plurinational State of)",68,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,0.2361062718,"I","","0"
"Bolivia (Plurinational State of)",68,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,0.2885888502,"I","","0"
"Bolivia (Plurinational State of)",68,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.3178861789,"I","","0"
"Bolivia (Plurinational State of)",68,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.3317266744,"I","","0"
"Bolivia (Plurinational State of)",68,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.3344947735,"I","","0"
"Bolivia (Plurinational State of)",68,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.3344947735,"I","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.2. Water Stress",4550,1992,0.8664932869,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.2. Water Stress",4550,1997,1.0340012299,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.2. Water Stress",4550,2002,1.126490383,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.2. Water Stress",4550,2007,1.1689670094,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.2. Water Stress",4550,2012,1.1770011274,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.2. Water Stress",4550,2017,1.1770011274,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Water Use Efficiency",4551,2012,9.4878655312,"I","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Water Use Efficiency",4551,2017,13.1286201198,"I","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.1628459208,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.2530417391,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,63.9162851169,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,78.5525688672,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,98.0936200296,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,166.2252733138,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,239.5899427446,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,271.4587801794,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,50.703027478,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,64.3496720133,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,75.4581000115,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,73.281064855,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,86.9935359803,"E","","0"
"Bolivia (Plurinational State of)",68,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,134.1179243038,"E","","0"
"Bosnia and Herzegovina",70,"Total population",4104,1992,4233.676,"X","","0"
"Bosnia and Herzegovina",70,"Total population",4104,1997,3736.07,"X","","0"
"Bosnia and Herzegovina",70,"Total population",4104,2002,3759.387,"X","","0"
"Bosnia and Herzegovina",70,"Total population",4104,2007,3762.786,"X","","0"
"Bosnia and Herzegovina",70,"Total population",4104,2012,3604.972,"X","","0"
"Bosnia and Herzegovina",70,"Total population",4104,2017,3351.525,"X","","0"
"Bosnia and Herzegovina",70,"Gross Domestic Product (GDP)",4112,1992,4.734635595E9,"X","","0"
"Bosnia and Herzegovina",70,"Gross Domestic Product (GDP)",4112,1997,3.879200611E9,"X","","0"
"Bosnia and Herzegovina",70,"Gross Domestic Product (GDP)",4112,2002,6.896386224E9,"X","","0"
"Bosnia and Herzegovina",70,"Gross Domestic Product (GDP)",4112,2007,1.5778737138E10,"X","","0"
"Bosnia and Herzegovina",70,"Gross Domestic Product (GDP)",4112,2012,1.7226736264E10,"X","","0"
"Bosnia and Herzegovina",70,"Gross Domestic Product (GDP)",4112,2017,1.8080610875E10,"X","","0"
"Bosnia and Herzegovina",70,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,1.0013333333,"E","","0"
"Bosnia and Herzegovina",70,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,1.0389333333,"E","","0"
"Bosnia and Herzegovina",70,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,1.1672,"E","","0"
"Bosnia and Herzegovina",70,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.0690666667,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.2. Water Stress",4550,2002,2.4933598938,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.2. Water Stress",4550,2007,2.5869853918,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.2. Water Stress",4550,2012,2.906374502,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.2. Water Stress",4550,2017,2.6620185923,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,91.2573731962,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,65.6034434555,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,35.178851504,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,45.8262145249,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,19.1377642173,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,23.8519123545,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,26.0898454002,"E","","0"
"Bosnia and Herzegovina",70,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,28.9812879695,"E","","0"
"Botswana",72,"Total population",4104,1992,1363.554,"X","","0"
"Botswana",72,"Total population",4104,1997,1540.425,"X","","0"
"Botswana",72,"Total population",4104,2002,1704.642,"X","","0"
"Botswana",72,"Total population",4104,2007,1875.459,"X","","0"
"Botswana",72,"Total population",4104,2012,2039.556,"X","","0"
"Botswana",72,"Total population",4104,2017,2205.08,"X","","0"
"Botswana",72,"Gross Domestic Product (GDP)",4112,1992,4.069182434E9,"X","","0"
"Botswana",72,"Gross Domestic Product (GDP)",4112,1997,5.020265168E9,"X","","0"
"Botswana",72,"Gross Domestic Product (GDP)",4112,2002,5.438851395E9,"X","","0"
"Botswana",72,"Gross Domestic Product (GDP)",4112,2007,1.0939025528E10,"X","","0"
"Botswana",72,"Gross Domestic Product (GDP)",4112,2012,1.44202595E10,"X","","0"
"Botswana",72,"Gross Domestic Product (GDP)",4112,2017,1.740550354E10,"X","","0"
"Botswana",72,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,0.9232026144,"E","","0"
"Botswana",72,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,1.3369281046,"I","","0"
"Botswana",72,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,1.5897207368,"I","","0"
"Botswana",72,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,1.6016042781,"I","","0"
"Botswana",72,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,1.5882352941,"E","","0"
"Botswana",72,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.5767973856,"E","","0"
"Botswana",72,"Agricultural water withdrawal as % of total renewable water resources",4273,1992,0.4411764706,"E","","0"
"Botswana",72,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,0.5741830065,"I","","0"
"Botswana",72,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.6451277481,"I","","0"
"Botswana",72,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.6239601901,"I","","0"
"Botswana",72,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.6070261438,"E","","0"
"Botswana",72,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.5637254902,"E","","0"
"Botswana",72,"SDG 6.4.2. Water Stress",4550,1992,1.1816375614,"E","","0"
"Botswana",72,"SDG 6.4.2. Water Stress",4550,1997,1.7111785005,"E","","0"
"Botswana",72,"SDG 6.4.2. Water Stress",4550,2002,2.0347361516,"E","","0"
"Botswana",72,"SDG 6.4.2. Water Stress",4550,2007,2.0499462892,"E","","0"
"Botswana",72,"SDG 6.4.2. Water Stress",4550,2012,2.0328348845,"E","","0"
"Botswana",72,"SDG 6.4.2. Water Stress",4550,2017,2.0181951271,"E","","0"
"Botswana",72,"SDG 6.4.1. Water Use Efficiency",4551,1992,38.9523353332,"E","","0"
"Botswana",72,"SDG 6.4.1. Water Use Efficiency",4551,1997,37.1038055123,"E","","0"
"Botswana",72,"SDG 6.4.1. Water Use Efficiency",4551,2002,37.4385163082,"E","","0"
"Botswana",72,"SDG 6.4.1. Water Use Efficiency",4551,2007,46.5396617388,"E","","0"
"Botswana",72,"SDG 6.4.1. Water Use Efficiency",4551,2012,56.9178343912,"E","","0"
"Botswana",72,"SDG 6.4.1. Water Use Efficiency",4551,2017,71.3695564556,"E","","0"
"Botswana",72,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1992,0.0304508306,"E","","0"
"Botswana",72,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,0.0208970181,"E","","0"
"Botswana",72,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.0174844028,"E","","0"
"Botswana",72,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.0427656108,"E","","0"
"Botswana",72,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.0525441972,"E","","0"
"Botswana",72,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0857270512,"E","","0"
"Botswana",72,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1992,97.8629347336,"E","","0"
"Botswana",72,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,97.7115520181,"E","","0"
"Botswana",72,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,93.4042876055,"E","","0"
"Botswana",72,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,118.6257032863,"E","","0"
"Botswana",72,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,105.5408762225,"E","","0"
"Botswana",72,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,190.8515471855,"E","","0"
"Botswana",72,"SDG 6.4.1. Services Water Use Efficiency",4554,1992,59.6978346924,"E","","0"
"Botswana",72,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,49.1567889762,"E","","0"
"Botswana",72,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,48.4515090021,"E","","0"
"Botswana",72,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,56.6982854921,"E","","0"
"Botswana",72,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,86.3094071861,"E","","0"
"Botswana",72,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,92.4700101914,"E","","0"
"Brazil",76,"Total population",4104,1992,154259.38,"X","","0"
"Brazil",76,"Total population",4104,1997,167209.04,"X","","0"
"Brazil",76,"Total population",4104,2002,179537.52,"X","","0"
"Brazil",76,"Total population",4104,2007,190130.443,"X","","0"
"Brazil",76,"Total population",4104,2012,199287.299,"X","","0"
"Brazil",76,"Total population",4104,2017,207833.823,"X","","0"
"Brazil",76,"Gross Domestic Product (GDP)",4112,1992,3.62646104793E11,"X","","0"
"Brazil",76,"Gross Domestic Product (GDP)",4112,1997,8.8151235562E11,"X","","0"
"Brazil",76,"Gross Domestic Product (GDP)",4112,2002,5.12030132311E11,"X","","0"
"Brazil",76,"Gross Domestic Product (GDP)",4112,2007,1.397114247307E12,"X","","0"
"Brazil",76,"Gross Domestic Product (GDP)",4112,2012,2.465228293863E12,"X","","0"
"Brazil",76,"Gross Domestic Product (GDP)",4112,2017,2.053601668106E12,"X","","0"
"Brazil",76,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,0.5326317413,"E","","0"
"Brazil",76,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,0.6377934544,"E","","0"
"Brazil",76,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,0.6562969816,"E","","0"
"Brazil",76,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,0.7199028565,"I","","0"
"Brazil",76,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2012,0.8084422343,"I","","0"
"Brazil",76,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.759569793,"E","","0"
"Brazil",76,"Agricultural water withdrawal as % of total renewable water resources",4273,1997,0.3846073783,"I","","0"
"Brazil",76,"Agricultural water withdrawal as % of total renewable water resources",4273,2002,0.3746039089,"I","","0"
"Brazil",76,"Agricultural water withdrawal as % of total renewable water resources",4273,2007,0.4047646583,"I","","0"
"Brazil",76,"Agricultural water withdrawal as % of total renewable water resources",4273,2012,0.4635711808,"I","","0"
"Brazil",76,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.4559962993,"E","","0"
"Brazil",76,"SDG 6.4.2. Water Stress",4550,1992,2.1776201734,"E","","0"
"Brazil",76,"SDG 6.4.2. Water Stress",4550,1997,2.6077541371,"E","","0"
"Brazil",76,"SDG 6.4.2. Water Stress",4550,2002,2.68321513,"E","","0"
"Brazil",76,"SDG 6.4.2. Water Stress",4550,2007,2.9418439716,"E","","0"
"Brazil",76,"SDG 6.4.2. Water Stress",4550,2012,3.3030969267,"E","","0"
"Brazil",76,"SDG 6.4.2. Water Stress",4550,2017,3.1054373522,"E","","0"
"Brazil",76,"SDG 6.4.1. Water Use Efficiency",4551,1997,17.7858057989,"I","","0"
"Brazil",76,"SDG 6.4.1. Water Use Efficiency",4551,2002,17.6841581037,"I","","0"
"Brazil",76,"SDG 6.4.1. Water Use Efficiency",4551,2007,19.7572649413,"E","","0"
"Brazil",76,"SDG 6.4.1. Water Use Efficiency",4551,2012,21.0300432242,"E","","0"
"Brazil",76,"SDG 6.4.1. Water Use Efficiency",4551,2017,22.0105277007,"E","","0"
"Brazil",76,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,1997,0.1863078804,"E","","0"
"Brazil",76,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2002,0.2603423059,"E","","0"
"Brazil",76,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2007,0.2860086766,"E","","0"
"Brazil",76,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2012,0.2766013556,"E","","0"
"Brazil",76,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.2904017794,"E","","0"
"Brazil",76,"SDG 6.4.1. Industrial Water Use Efficiency",4553,1997,22.6280527798,"E","","0"
"Brazil",76,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2002,24.235590088,"E","","0"
"Brazil",76,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2007,28.7779915064,"E","","0"
"Brazil",76,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2012,27.6582557216,"E","","0"
"Brazil",76,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,30.629535689,"E","","0"
"Brazil",76,"SDG 6.4.1. Services Water Use Efficiency",4554,1997,62.6432118249,"E","","0"
"Brazil",76,"SDG 6.4.1. Services Water Use Efficiency",4554,2002,52.4508504988,"E","","0"
"Brazil",76,"SDG 6.4.1. Services Water Use Efficiency",4554,2007,55.2173822862,"E","","0"
"Brazil",76,"SDG 6.4.1. Services Water Use Efficiency",4554,2012,65.4913532944,"E","","0"
"Brazil",76,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,68.2739195823,"E","","0"
"Brunei Darussalam",96,"Total population",4104,1992,273.892,"X","","0"
"Brunei Darussalam",96,"Total population",4104,1997,311.958,"X","","0"
"Brunei Darussalam",96,"Total population",4104,2002,346.782,"X","","0"
"Brunei Darussalam",96,"Total population",4104,2007,374.965,"X","","0"
"Brunei Darussalam",96,"Total population",4104,2012,398.989,"X","","0"
"Brunei Darussalam",96,"Total population",4104,2017,424.473,"X","","0"
"Brunei Darussalam",96,"Gross Domestic Product (GDP)",4112,1992,4.636736503E9,"X","","0"
"Brunei Darussalam",96,"Gross Domestic Product (GDP)",4112,1997,5.758127022E9,"X","","0"
"Brunei Darussalam",96,"Gross Domestic Product (GDP)",4112,2002,6.474732994E9,"X","","0"
"Brunei Darussalam",96,"Gross Domestic Product (GDP)",4112,2007,1.3570654027E10,"X","","0"
"Brunei Darussalam",96,"Gross Domestic Product (GDP)",4112,2012,1.9048443088E10,"X","","0"
"Brunei Darussalam",96,"Gross Domestic Product (GDP)",4112,2017,1.2128166606E10,"X","","0"
"Brunei Darussalam",96,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1992,0.9568627451,"I","","0"
"Brunei Darussalam",96,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,1997,1.0823529412,"I","","0"
"Brunei Darussalam",96,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2002,1.0823529412,"I","","0"
"Brunei Darussalam",96,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2007,1.0823529412,"I","","0"
