"Georgia","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,2.4581847633,"E",,1997,2.7268596329,"E",,2002,3.8657335591,"E",,2007,4.1371531817,"E",,2012,5.5905659075,"E",,2017,7.0257171157,"E",,,,"",
"Georgia","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,2.812836054,"E",,1997,7.098043417,"E",,2002,12.4499480217,"E",,2007,18.8759734065,"E",,2012,23.8941601182,"E",,2017,28.2189310978,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Germany","Total population (1000 inhab)",1992,79963.159,"X",,1997,81399.251,"X",,2002,81535.122,"X",,2007,81277.83,"X",,2012,80972.628,"X",,2017,82658.409,"X",,,,"",
"Germany","Gross Domestic Product (GDP) (current US$)",1992,2.131681240867E12,"X",,1997,2.211967994783E12,"X",,2002,2.068718227035E12,"X",,2007,3.421053532018E12,"X",,2012,3.52734494414E12,"X",,2017,3.665804120835E12,"X",,,,"",
"Germany","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,29.8727272727,"I",,1997,27.6981818182,"I",,2002,23.9981447124,"E",,2007,20.9480519481,"E",,2012,18.1043290043,"I",,2017,15.8720779221,"E",,,,"",
"Germany","Agricultural water withdrawal as % of total renewable water resources (%)",1992,1.038961039,"I",,1997,0.9194805195,"I",,2002,0.5531910946,"I",,2007,0.0855194805,"E",,2012,0.3040909091,"I",,2017,0.1946103896,"I",,,,"",
"Germany","SDG 6.4.2. Water Stress (%)",1992,63.0537280702,"E",,1997,58.4638157895,"E",,2002,50.6539786967,"E",,2007,44.2160087719,"E",,2012,38.2136330409,"E",,2017,33.5019188596,"E",,,,"",
"Germany","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,85.8134891076,"I",,2012,108.8454596344,"I",,2017,128.5673392139,"I",,,,"",
"Germany","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,6.255125655,"E",,2012,1.989052616,"E",,2017,3.3516893522,"E",,,,"",
"Germany","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,1997,19.3971720929,"E",,2002,21.9269779342,"E",,2007,29.2032454767,"E",,2012,37.803726314,"E",,2017,44.4499170579,"E",,,,"",
"Germany","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,1997,290.4502796046,"E",,2002,349.4997920376,"E",,2007,383.78494769,"E",,2012,408.812097887,"E",,2017,515.7246358968,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Ghana","Total population (1000 inhab)",1992,15653.336,"X",,1997,17908.985,"X",,2002,20246.381,"X",,2007,22963.946,"X",,2012,25996.45,"X",,2017,29121.465,"X",,,,"",
"Ghana","Gross Domestic Product (GDP) (current US$)",1992,1.4609775909E10,"X",,1997,1.4618192883E10,"X",,2002,1.3079946041E10,"X",,2007,3.2770285942E10,"X",,2012,5.5512769978E10,"X",,2017,5.8994855221E10,"X",,,,"",
"Ghana","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,1.4237247924,"I",,1997,1.6259786477,"I",,2002,1.84386121,"E",,2007,2.0851868327,"E",,2012,2.340747331,"E",,2017,2.5775800712,"E",,,,"",
"Ghana","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.9247924081,"I",,1997,1.071886121,"I",,2002,1.253113879,"I",,2007,1.4855427046,"I",,2012,1.7179715302,"I",,2017,1.9039145907,"I",,,,"",
"Ghana","SDG 6.4.2. Water Stress (%)",1992,3.4879395525,"E",,1997,3.983435048,"E",,2002,4.5172188317,"E",,2007,5.108435048,"E",,2012,5.7345248474,"E",,2017,6.3147340889,"E",,,,"",
"Ghana","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,13.4356998679,"I",,2002,15.1013123356,"I",,2007,16.6778561963,"I",,2012,24.6252800514,"I",,2017,27.5775345799,"I",,,,"",
"Ghana","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.0375106138,"E",,2002,0.0587365556,"E",,2007,0.0564812589,"E",,2012,0.1236616897,"E",,2017,0.1418367035,"E",,,,"",
"Ghana","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,47.3728256122,"E",,1997,61.8002852095,"E",,2002,72.1212758829,"E",,2007,84.4705668177,"E",,2012,157.1877437188,"E",,2017,162.9373772874,"E",,,,"",
"Ghana","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,29.0893772899,"E",,1997,30.3153182335,"E",,2002,36.9445083529,"E",,2007,47.4070417,"E",,2012,68.0091172271,"E",,2017,82.6409914241,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Greece","Total population (1000 inhab)",1992,10420.236,"X",,1997,10906.257,"X",,2002,11182.305,"X",,2007,11120.358,"X",,2012,10781.125,"X",,2017,10569.45,"X",,,,"",
"Greece","Gross Domestic Product (GDP) (current US$)",1992,1.16219368604E11,"X",,1997,1.43149799676E11,"X",,2002,1.53837944476E11,"X",,2007,3.18481589981E11,"X",,2012,2.45670666639E11,"X",,2017,2.03588882261E11,"X",,,,"",
"Greece","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,11.7514619883,"E",,1997,12.6973684211,"E",,2002,13.5029239766,"E",,2007,14.0638888889,"E",,2012,14.5248538012,"E",,2017,16.432748538,"I",,,,"",
"Greece","Agricultural water withdrawal as % of total renewable water resources (%)",1992,11.5497076023,"E",,1997,11.1111111111,"E",,2002,12.3099415205,"E",,2007,12.365497076,"E",,2012,12.1096491228,"E",,2017,13.2178362573,"I",,,,"",
"Greece","SDG 6.4.2. Water Stress (%)",1992,16.2613797289,"E",,1997,17.5703014364,"E",,2002,18.6850091038,"E",,2007,19.4612583451,"E",,2012,20.0991300829,"E",,2017,22.73922719,"E",,,,"",
"Greece","SDG 6.4.1. Water Use Efficiency (US$/m3)",1992,17.7457961302,"I",,1997,18.0877057253,"E",,2002,20.4282070998,"E",,2007,24.0024764568,"E",,2012,17.68111874,"E",,2017,15.1861517774,"E",,,,"",
"Greece","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",1992,0.6160746321,"E",,1997,0.6437134787,"E",,2002,0.5971989487,"E",,2007,0.4641691146,"E",,2012,0.3857325052,"E",,2017,0.4403546609,"E",,,,"",
"Greece","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,127.6097716454,"E",,1997,116.4040533106,"E",,2002,154.2323797676,"E",,2007,125.4182699404,"E",,2012,184.0832642659,"E",,2017,114.1795651929,"E",,,,"",
"Greece","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,138.69443289,"E",,1997,145.2907717365,"E",,2002,170.8766735939,"E",,2007,220.2635999755,"E",,2012,97.8193978005,"E",,2017,71.7890767977,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Grenade","Total population (1000 inhab)",1992,97.165,"X",,1997,101.567,"X",,2002,103.634,"X",,2007,105.19,"X",,2012,107.446,"X",,2017,110.874,"X",,,,"",
"Grenade","Gross Domestic Product (GDP) (current US$)",1992,2.52206138E8,"X",,1997,3.21228881E8,"X",,2002,5.40337037E8,"X",,2007,7.58685185E8,"X",,2012,7.99881481E8,"X",,2017,1.125685613E9,"X",,,,"",
"Grenade","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,2007,5.4555555556,"I",,2012,6.5944444444,"I",,2017,7.05,"I",,,,"",
"Grenade","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,1.1,"E",,2002,1.0852941176,"I",,2007,1.0705882353,"I",,2012,1.0558823529,"I",,2017,1.05,"I",,,,"",
"Grenade","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,2007,5.4555555556,"I",,2012,6.5944444444,"I",,2017,7.05,"I",,,,"",
"Grenade","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Grenade","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,1.7359350409,"E",,2017,2.4617273218,"E",,,,"",
"Grenade","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Grenade","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,2017,62.7512451457,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Guatemala","Total population (1000 inhab)",1992,9708.544,"X",,1997,10887.634,"X",,2002,12208.848,"X",,2007,13700.327,"X",,2012,15270.771,"X",,2017,16914.97,"X",,,,"",
"Guatemala","Gross Domestic Product (GDP) (current US$)",1992,9.307709833E9,"X",,1997,1.5855175053E10,"X",,2002,2.0776549868E10,"X",,2007,3.4113089266E10,"X",,2012,5.0388426402E10,"X",,2017,7.5619686541E10,"X",,,,"",
"Guatemala","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,,"",,,,"",,2002,2.0379470684,"E",,2007,2.5987803925,"I",,2012,2.5987803925,"I",,2017,2.5987803925,"I",,,,"",
"Guatemala","Agricultural water withdrawal as % of total renewable water resources (%)",1992,1.0,"",,1997,1.0837828682,"I",,2002,1.2155421781,"I",,2007,1.4744742397,"I",,2012,1.4744742397,"I",,2017,1.4744742397,"I",,,,"",
"Guatemala","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,2002,4.5029160395,"E",,2007,5.7420970807,"E",,2012,5.7420970807,"E",,2017,5.7420970807,"E",,,,"",
"Guatemala","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,12.979209452,"I",,2007,12.8586922929,"I",,2012,15.2338699924,"I",,2017,18.3679141238,"I",,,,"",
"Guatemala","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,0.8926659907,"E",,2007,0.7453894096,"E",,2012,0.9219719045,"E",,2017,1.0655686342,"E",,,,"",
"Guatemala","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,28.645674937,"E",,1997,19.7584534149,"E",,2002,20.0494932955,"E",,2007,20.5101677049,"E",,2012,23.9352014088,"E",,2017,25.6713835027,"E",,,,"",
"Guatemala","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,153.9850592032,"E",,1997,65.5485678826,"E",,2002,40.1509748034,"E",,2007,34.6923263249,"E",,2012,41.2751476171,"E",,2017,52.1733047957,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Guinea","Total population (1000 inhab)",1992,6716.038,"X",,1997,7662.075,"X",,2002,8586.074,"X",,2007,9518.162,"X",,2012,10652.031,"X",,2017,12067.519,"X",,,,"",
"Guinea","Gross Domestic Product (GDP) (current US$)",1992,4.445767832E9,"X",,1997,5.374564715E9,"X",,2002,4.079549317E9,"X",,2007,6.281917536E9,"X",,2012,7.638045174E9,"X",,2017,9.914962503E9,"X",,,,"",
"Guinea","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.299863853,"I",,1997,0.2722940776,"I",,2002,0.248340708,"I",,2007,0.2539823009,"I",,2012,0.2539823009,"I",,2017,0.2539823009,"I",,,,"",
"Guinea","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.2294721871,"I",,1997,0.173988622,"I",,2002,0.1296017699,"I",,2007,0.1296017699,"I",,2012,0.1296017699,"I",,2017,0.1296017699,"I",,,,"",
"Guinea","SDG 6.4.2. Water Stress (%)",1992,1.0426035503,"E",,1997,0.9467455621,"E",,2002,0.8634615385,"E",,2007,0.8830769231,"E",,2012,0.8830769231,"E",,2017,0.8830769231,"E",,,,"",
"Guinea","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,7.2509074482,"I",,2007,8.8446060181,"I",,2012,10.3402044009,"I",,2017,14.2306232806,"I",,,,"",
"Guinea","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,0.0543350054,"E",,2007,0.0419344803,"E",,2012,0.0476663085,"E",,2017,0.0691435976,"E",,,,"",
"Guinea","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,31.770792278,"E",,1997,28.775076532,"E",,2002,32.3698921266,"E",,2007,34.5755668036,"E",,2012,43.2387969235,"E",,2017,61.1097433969,"E",,,,"",
"Guinea","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,18.5428904296,"E",,1997,12.0606471348,"E",,2002,10.7780448698,"E",,2007,13.8811829631,"E",,2012,15.5260740961,"E",,2017,20.9623441376,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Guinea-Bissau","Total population (1000 inhab)",1992,1020.35,"X",,1997,1132.51,"X",,2002,1254.453,"X",,2007,1411.543,"X",,2012,1604.979,"X",,2017,1828.145,"X",,,,"",
"Guinea-Bissau","Gross Domestic Product (GDP) (current US$)",1992,6.84019974E8,"X",,1997,4.12430332E8,"X",,2002,4.08256132E8,"X",,2007,6.95990234E8,"X",,2012,9.89326865E8,"X",,2017,1.350177012E9,"X",,,,"",
"Guinea-Bissau","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.1537579618,"I",,1997,0.5573248408,"I",,2002,0.5573248408,"I",,2007,0.5573248408,"I",,2012,0.5573248408,"I",,2017,0.5573248408,"I",,,,"",
"Guinea-Bissau","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.1070063694,"I",,1997,0.4585987261,"I",,2002,0.4585987261,"I",,2007,0.4585987261,"I",,2012,0.4585987261,"I",,2017,0.4585987261,"I",,,,"",
"Guinea-Bissau","SDG 6.4.2. Water Stress (%)",1992,0.4126495726,"E",,1997,1.4957264957,"E",,2002,1.4957264957,"E",,2007,1.4957264957,"E",,2012,1.4957264957,"E",,2017,1.4957264957,"E",,,,"",
"Guinea-Bissau","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,2.5027579832,"I",,2002,2.151047187,"I",,2007,2.3557371444,"I",,2012,2.6352076641,"I",,2017,2.891567776,"I",,,,"",
"Guinea-Bissau","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.0679103599,"E",,2002,0.0589829668,"E",,2007,0.0679123212,"E",,2012,0.0843035505,"E",,2017,0.110060119,"E",,,,"",
"Guinea-Bissau","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,18.6861589289,"E",,1997,14.1579028397,"E",,2002,11.5178304124,"E",,2007,8.6198264489,"E",,2012,10.3328458033,"E",,2017,11.8564491581,"E",,,,"",
"Guinea-Bissau","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,20.9310180512,"E",,1997,13.6930579354,"E",,2002,9.8664553532,"E",,2007,9.8309310393,"E",,2012,10.7210815203,"E",,2017,11.5090168719,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Guyana","Total population (1000 inhab)",1992,748.602,"X",,1997,757.97,"X",,2002,744.789,"X",,2007,746.474,"X",,2012,755.399,"X",,2017,775.222,"X",,,,"",
"Guyana","Gross Domestic Product (GDP) (current US$)",1992,5.96201721E8,"X",,1997,1.194651695E9,"X",,2002,1.157959507E9,"X",,2007,1.740337026E9,"X",,2012,2.851153611E9,"X",,2017,3.555208115E9,"X",,,,"",
"Guyana","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.5387453875,"E",,1997,0.5802583026,"I",,2002,0.5938302583,"E",,2007,0.5593357934,"E",,2012,0.533099631,"I",,2017,0.533099631,"I",,,,"",
"Guyana","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.5306273063,"E",,1997,0.5679889299,"I",,2002,0.5729151292,"I",,2007,0.5291881919,"I",,2012,0.5029520295,"I",,2017,0.5029520295,"I",,,,"",
"Guyana","SDG 6.4.2. Water Stress (%)",1992,3.3333333333,"E",,1997,3.5901826484,"E",,2002,3.6741552511,"E",,2007,3.4607305936,"E",,2012,3.2984018265,"E",,2017,3.2984018265,"E",,,,"",
"Guyana","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,1.6185410955,"I",,2017,1.929147117,"I",,,,"",
"Guyana","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,2012,0.1721606798,"E",,2017,0.169910083,"E",,,,"",
"Guyana","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,49.3527704936,"E",,1997,69.3832016477,"E",,2002,40.9138808345,"E",,2007,30.4901207093,"E",,2012,41.9263782996,"E",,2017,51.1875220617,"E",,,,"",
"Guyana","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,31.9768309783,"E",,1997,25.5255663343,"E",,2002,19.0444923224,"E",,2007,16.745773089,"E",,2012,20.364652476,"E",,2017,24.6529518224,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Haiti","Total population (1000 inhab)",1992,7319.493,"X",,1997,8030.726,"X",,2002,8754.15,"X",,2007,9495.328,"X",,2012,10250.93,"X",,2017,10982.366,"X",,,,"",
"Haiti","Gross Domestic Product (GDP) (current US$)",1992,2.111495494E9,"X",,1997,3.242691825E9,"X",,2002,3.21457936E9,"X",,2007,6.174268544E9,"X",,2012,7.817562675E9,"X",,2017,8.521132072E9,"X",,,,"",
"Haiti","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,7.5315575524,"E",,1997,9.3298286366,"I",,2002,9.7511054058,"I",,2007,10.1723821749,"I",,2012,10.3408928826,"I",,2017,10.3408928826,"I",,,,"",
"Haiti","Agricultural water withdrawal as % of total renewable water resources (%)",1992,7.0296676651,"E",,1997,8.3776514457,"I",,2002,8.4795321637,"I",,2007,8.5814128818,"I",,2012,8.622165169,"I",,2017,8.622165169,"I",,,,"",
"Haiti","SDG 6.4.2. Water Stress (%)",1992,9.7477847517,"E",,1997,12.0752129539,"E",,2002,12.6204541259,"E",,2007,13.1656952979,"E",,2012,13.3837917667,"E",,2017,13.3837917667,"E",,,,"",
"Haiti","SDG 6.4.1. Water Use Efficiency (US$/m3)",1992,4.3669250644,"I",,1997,3.8832291504,"I",,2002,4.0213565009,"I",,2007,3.9784768691,"I",,2012,4.4318106608,"I",,2017,4.8938857936,"I",,,,"",
"Haiti","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",1992,0.2848785156,"E",,1997,0.1353784718,"E",,2002,0.1493593332,"E",,2007,0.1493741418,"E",,2012,0.1853379402,"E",,2017,0.2042398556,"E",,,,"",
"Haiti","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,284.1083846764,"E",,1997,182.9499848663,"E",,2002,80.5768049521,"E",,2007,57.039579093,"E",,2012,45.639444067,"E",,2017,51.5187443226,"E",,,,"",
"Haiti","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,43.7841508893,"E",,1997,23.443894023,"E",,2002,20.4702811882,"E",,2007,16.5857941529,"E",,2012,20.3917907424,"E",,2017,22.2197497624,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Holy See","Total population (1000 inhab)",1992,0.779,"X",,1997,0.782,"X",,2002,0.792,"X",,2007,0.796,"X",,2012,0.804,"X",,2017,0.793,"X",,,,"",
"Holy See","Gross Domestic Product (GDP) (current US$)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Holy See","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Holy See","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Holy See","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Holy See","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Holy See","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Holy See","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Holy See","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Honduras","Total population (1000 inhab)",1992,5244.678,"X",,1997,6045.699,"X",,2002,6929.265,"X",,2007,7808.518,"X",,2012,8640.691,"X",,2017,9429.013,"X",,,,"",
"Honduras","Gross Domestic Product (GDP) (current US$)",1992,4.079389505E9,"X",,1997,5.625875579E9,"X",,2002,7.860014778E9,"X",,2007,1.2361257681E10,"X",,2012,1.8528554861E10,"X",,2017,2.3100781745E10,"X",,,,"",
"Honduras","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,,"",,,,"",,,,"",,2007,1.7436309188,"I",,2012,1.7436309188,"I",,2017,1.7436309188,"I",,,,"",
"Honduras","Agricultural water withdrawal as % of total renewable water resources (%)",1992,1.4,"",,1997,1.3446165136,"I",,2002,1.2892330273,"I",,2007,1.27815633,"I",,2012,1.27815633,"I",,2017,1.27815633,"I",,,,"",
"Honduras","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,2007,4.621268764,"E",,2012,4.621268764,"E",,2017,4.621268764,"E",,,,"",
"Honduras","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,8.9016971326,"I",,2012,10.2019275249,"I",,2017,11.9897935352,"I",,,,"",
"Honduras","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,0.1493685988,"E",,2012,0.1989956513,"E",,2017,0.2053505331,"E",,,,"",
"Honduras","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,31.8040692544,"E",,1997,28.6548690852,"E",,2002,28.856103393,"E",,2007,36.8148377948,"E",,2012,41.2583471187,"E",,2017,47.2438999108,"E",,,,"",
"Honduras","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,76.5491273116,"E",,1997,30.4742885203,"E",,2002,24.3573026179,"E",,2007,31.5307288066,"E",,2012,36.3702510595,"E",,2017,43.3012402962,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Hungary","Total population (1000 inhab)",1992,10358.619,"X",,1997,10308.48,"X",,2002,10167.283,"X",,2007,10024.149,"X",,2012,9864.358,"X",,2017,9729.823,"X",,,,"",
"Hungary","Gross Domestic Product (GDP) (current US$)",1992,3.8730540974E10,"X",,1997,4.7296961369E10,"X",,2002,6.7602793217E10,"X",,2007,1.39965976102E11,"X",,2012,1.28153691809E11,"X",,2017,1.4151058302E11,"X",,,,"",
"Hungary","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,6.8625,"E",,1997,5.7392628205,"E",,2002,5.5384615385,"E",,2007,5.2756410256,"E",,2012,4.8567307692,"E",,2017,4.3259615385,"E",,,,"",
"Hungary","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.9125,"E",,1997,0.4148076923,"I",,2002,0.6534615385,"E",,2007,0.2963141026,"I",,2012,0.3096153846,"E",,2017,0.4986538462,"E",,,,"",
"Hungary","SDG 6.4.2. Water Stress (%)",1992,12.3264248705,"E",,1997,10.3088658607,"E",,2002,9.9481865285,"E",,2007,9.4761082326,"E",,2012,8.7236614853,"E",,2017,7.7702936097,"E",,,,"",
"Hungary","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,14.440647635,"I",,2007,17.5094693507,"I",,2012,17.9459424694,"E",,2017,23.8802030073,"E",,,,"",
"Hungary","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,0.2773626493,"E",,2007,0.4307569975,"E",,2012,0.6505888205,"E",,2017,0.3316862677,"E",,,,"",
